filename,trialnum,condition,target,face_up,target_up,analysis_p_len,ltcenteraoi,ftsideaoi,valid_gaze_percent,longest_nv_combined,pfix_center_bef_disengagement,aoi_border_violation,technical_error,combination,csaccpindex
TV34_SRT2.gazedata,4,4,6,483.3691,2500.0498,933.385,383.3379,416.6709,1,0,0.96429,0,0,383.3379,0.27452
TV34_SRT2.gazedata,5,2,3,483.3679,2566.6428,1016.605,466.5669,499.8979,1,0,0.96721,0,0,466.5669,0.37243
TV34_SRT2.gazedata,6,3,6,483.3569,2550.428,983.3889,433.405,466.697,1,0,0.96615,0,0,433.405,0.33342
TV34_SRT2.gazedata,7,3,4,487.5361,2598.938,1033.9011,494.8511,512.1741,0.34426,352.5239,0.70278,1,1,-1,-1
TV34_SRT2.gazedata,8,2,6,483.26,2679.7939,1126.1821,592.0991,609.5972,0.37313,708.7151,0.98446,0,1,-1,-1
TV34_SRT2.gazedata,9,2,4,484.0881,2483.0068,934.2581,383.501,416.8479,0.98214,16.1641,0.96431,0,0,383.501,0.27471
TV34_SRT2.gazedata,10,4,5,482.469,2400.0889,849.178,300.0378,333.373,0.9,70.2058,0.96074,0,0,300.0378,0.17652
TV34_SRT2.gazedata,11,2,5,482.936,13590.314,1466.6841,-1,-1,1,0,1,0,0,1000,1
TV34_SRT3.gazedata,0,2,3,483.2002,2583.6399,1049.8721,499.9771,533.3459,1,0,0.96822,0,0,499.9771,0.41174
TV34_SRT3.gazedata,1,3,4,483.519,2433.0378,900.0679,349.8728,383.2139,1,0,0.96296,0,0,349.8728,0.23514
TV34_SRT3.gazedata,2,3,3,483.3511,2426.241,883.1931,333.1628,366.4919,1,0,0.96226,0,0,333.1628,0.21549
TV34_SRT3.gazedata,3,4,4,483.3772,2566.5,999.9761,450.0081,483.25,1,0,0.96676,0,0,450.0081,0.35295
TV34_SRT3.gazedata,4,2,4,483.4568,2450.0481,883.4138,333.2871,366.614,1,0,0.96227,0,0,333.2871,0.21563
TV34_SRT3.gazedata,5,2,5,483.4121,2350.4519,800.0481,249.9639,283.3,1,0,0.95833,0,0,249.9639,0.1176
TV34_SRT3.gazedata,6,2,6,483.166,2483.4858,916.4922,366.679,399.99,1,0,0.96365,0,0,366.679,0.25492
TV34_SRT3.gazedata,7,4,6,483.2068,2451.446,933.2629,398.719,416.73,0.73214,248.751,0.9807,0,1,-1,-1
TV34_SRT3.gazedata,8,3,6,483.478,2316.759,800.1729,266.6741,283.355,1,0,0.97915,0,0,266.6741,0.13726
TV34_SRT3.gazedata,9,4,5,483.4719,2299.9858,816.7271,183.3689,299.916,1,0,0.8573,0,0,183.3689,0.039258
TV34_SRT3.gazedata,10,4,3,483.418,2432.8789,866.7529,316.6731,349.9949,1,0,0.96156,0,0,316.6731,0.19609
TV34_SRT3.gazedata,11,3,5,483.375,2300.061,750.0862,200.012,233.344,1,0,0.95556,0,0,200.012,0.058838
TV38_SRT1.gazedata,0,4,5,481.167,21190.5339,1481.127,-1,-1,0,1481.127,0,0,1,-1,-1
TV38_SRT1.gazedata,1,2,5,483.2991,2616.5859,1083.2939,516.6851,550.0129,1,0,0.96923,0,0,516.6851,0.43139
TV38_SRT1.gazedata,2,4,6,483.46,2500.0251,966.8149,416.698,450.0261,1,0,0.96553,0,0,416.698,0.31376
TV38_SRT1.gazedata,3,2,3,483.345,2432.907,883.199,316.571,366.5662,1,0,0.94339,0,0,316.571,0.19597
TV38_SRT1.gazedata,4,3,4,475.012,2534.3909,961.1921,401.623,451.5791,0.89474,32.075,0.94803,0,0,401.623,0.29603
TV38_SRT1.gazedata,5,3,6,483.322,2416.7058,849.9561,299.9758,333.293,1,0,0.9608,0,0,299.9758,0.17644
TV38_SRT1.gazedata,6,4,4,483.2781,2482.959,949.8799,399.9519,433.2769,1,0,0.96492,0,0,399.9519,0.29406
TV38_SRT1.gazedata,7,2,4,483.26,2466.6741,916.627,366.697,400.042,1,0,0.96362,0,0,366.697,0.25494
TV38_SRT1.gazedata,8,2,6,483.3088,2350.54,816.5779,283.2261,299.897,1,0,0.97958,0,0,283.2261,0.15674
TV38_SRT1.gazedata,9,3,3,483.2671,2432.9092,899.978,350.0481,383.385,1,0,0.96296,0,0,350.0481,0.23535
TV38_SRT1.gazedata,10,3,5,484.2769,2268.7122,751.052,216.77,233.4412,1,0,0.9778,0,0,216.77,0.078553
TV38_SRT1.gazedata,11,4,3,483.542,2469.5869,967.5559,417.094,450.6809,1,0,0.96529,0,0,417.094,0.31423
TV38_SRT2.gazedata,0,3,4,484.281,10953.5371,1474.3,-1,-1,0.375,890.135,0.38493,0,1,-1,-1
TV38_SRT2.gazedata,1,4,5,483.1411,2434.1279,916.718,366.9131,400.2529,1,0,0.96363,0,0,366.9131,0.25519
TV38_SRT2.gazedata,2,4,3,483.2109,2449.6531,933.343,383.26,416.8052,1,0,0.96406,0,0,383.26,0.27442
TV38_SRT2.gazedata,3,4,4,483.584,2583.1589,1033.4329,483.2129,516.5469,1,0,0.96774,0,0,483.2129,0.39202
TV38_SRT2.gazedata,4,2,3,483.479,2333.2642,816.832,266.6611,300.0032,1,0,0.95918,0,0,266.6611,0.13725
TV38_SRT2.gazedata,5,3,5,483.2959,23183.9148,1483.218,-1,-1,0.35294,999.9221,1,0,1,-1,-1
TV38_SRT2.gazedata,6,3,6,483.3789,2449.9922,916.4128,366.613,399.949,1,0,0.96362,0,0,366.613,0.25484
TV38_SRT2.gazedata,7,3,3,483.2329,2482.886,933.2739,366.7039,416.7029,1,0,0.94643,0,0,366.7039,0.25495
TV38_SRT2.gazedata,8,2,4,483.4468,2449.9128,899.9658,349.969,383.2969,1,0,0.96297,0,0,349.969,0.23526
TV38_SRT2.gazedata,9,2,5,483.2881,2467.3972,933.311,383.3262,416.6831,1,0,0.96426,0,0,383.3262,0.2745
TV38_SRT2.gazedata,10,2,6,483.1921,2383.686,833.4531,283.615,316.948,1,0,0.96001,0,0,283.615,0.15719
TV38_SRT2.gazedata,11,4,6,483.1199,15082.073,1466.6189,-1,-1,0.32143,1033.4929,1,0,1,-1,-1
TV38_SRT3.gazedata,0,3,5,483.2571,2470.999,949.8992,399.991,433.3091,0.98246,15.5859,0.96492,0,0,399.991,0.29411
TV38_SRT3.gazedata,1,2,4,483.9841,2450.2048,850.4609,299.844,333.1738,0.96078,16.666,0.86281,0,0,299.844,0.17629
TV38_SRT3.gazedata,2,3,4,474.0029,15254.3401,1457.8779,-1,-1,0,1457.8779,0,0,1,-1,-1
TV38_SRT3.gazedata,3,3,6,483.4661,2383.802,850.1431,316.6721,333.344,1,0,0.98039,0,0,316.6721,0.19608
TV38_SRT3.gazedata,4,2,5,489.7478,27812.209,773.5188,233.084,250.5359,0.43478,182.9619,0.97744,1,1,-1,-1
TV38_SRT3.gazedata,5,4,3,483.468,2384.095,850.207,300.0872,333.415,1,0,0.9608,0,0,300.0872,0.17657
TV38_SRT3.gazedata,6,4,6,469.687,3085.478,1468.1331,-1,-1,0,1468.1331,0,0,1,-1,-1
TV38_SRT3.gazedata,7,2,3,483.481,2399.5361,850.144,299.9822,333.3201,0.96078,16.665,0.96079,0,0,299.9822,0.17645
TV38_SRT3.gazedata,8,4,4,483.3579,2416.5959,900.1128,366.7571,383.4199,0.96296,16.677,0.98149,1,1,-1,-1
TV38_SRT3.gazedata,9,2,6,485.2251,2551.229,1024.082,488.7571,505.533,0.081967,603.8508,0.98362,0,1,-1,-1
TV38_SRT3.gazedata,10,4,5,486.6499,2417.877,886.6379,333.314,366.657,0.96226,16.4609,0.96239,0,0,333.314,0.21566
TV38_SRT3.gazedata,11,3,3,484.2771,2411.7241,902.2471,368.0361,384.6521,0.48148,300.439,0.98158,1,1,-1,-1
TV40_SRT1.gazedata,0,4,3,486.406,2669.8962,1156.2161,618.9241,636.4861,0.42029,652.248,0.98481,0,1,-1,-1
TV40_SRT1.gazedata,1,3,4,483.093,2583.4341,1016.439,466.6909,500.022,1,0,0.96721,0,0,466.6909,0.37258
TV40_SRT1.gazedata,2,3,5,483.0979,2547.512,1014.042,479.46,497.595,0.71667,207.356,0.98212,1,1,-1,-1
TV40_SRT1.gazedata,3,3,6,483.3479,2560.3901,1033.376,483.3411,516.6902,1,0,0.96773,0,0,483.3411,0.39217
TV40_SRT1.gazedata,4,4,5,488.5129,2550.407,1005.198,466.689,483.355,1,0,0.98342,0,0,466.689,0.37258
TV40_SRT1.gazedata,5,2,3,483.417,2516.134,966.7061,433.281,449.96,0.93103,33.2791,0.98275,0,0,433.281,0.33327
TV40_SRT1.gazedata,6,2,6,477.8079,2552.9189,1015.168,469.2788,502.636,0.56667,374.053,0.96714,0,1,-1,-1
TV40_SRT1.gazedata,7,2,5,483.3191,2450.2629,900.2351,350.249,383.592,1,0,0.96296,0,0,350.249,0.23559
TV40_SRT1.gazedata,8,2,4,483.3821,2466.623,916.6711,383.2981,399.9631,0.98182,16.6489,0.98182,0,0,383.2981,0.27447
TV40_SRT1.gazedata,9,3,3,483.4299,2516.769,983.3481,433.27,466.582,1,0,0.96612,0,0,433.27,0.33326
TV40_SRT1.gazedata,10,4,6,483.156,2452.5381,949.6819,399.8679,433.197,0.87719,49.999,0.9649,0,0,399.8679,0.29396
TV40_SRT1.gazedata,11,4,4,471.6331,2516.2241,971.6089,433.313,466.645,0.96552,16.3191,0.96569,0,0,433.313,0.33331
TV40_SRT2.gazedata,0,3,3,483.2478,2533.301,949.958,399.9719,433.3171,1,0,0.9649,0,0,399.9719,0.29408
TV40_SRT2.gazedata,1,3,4,483.5278,2533.241,933.575,383.384,416.709,1,0,0.9643,0,0,383.384,0.27457
TV40_SRT2.gazedata,2,4,6,487.1582,2417.01,887.062,266.5491,366.563,0.98148,0,0.88725,0,0,266.5491,0.13712
TV40_SRT2.gazedata,3,2,4,483.5132,2499.8789,933.3721,383.2119,416.533,1,0,0.9643,0,0,383.2119,0.27437
TV40_SRT2.gazedata,4,4,4,483.4309,2488.178,983.448,449.947,466.6101,1,0,0.98306,0,0,449.947,0.35288
TV40_SRT2.gazedata,5,2,6,484.7571,2533.23,968.0972,416.676,450.0081,0.96552,15.24,0.96557,0,0,416.676,0.31374
TV40_SRT2.gazedata,6,3,6,483.562,2466.4409,933.333,399.803,416.4219,1,0,0.98219,0,0,399.803,0.29389
TV40_SRT2.gazedata,7,4,3,483.3521,2496.2791,950.053,400.0449,433.365,0.77193,199.9858,0.96493,0,0,400.0449,0.29417
TV40_SRT2.gazedata,8,2,3,484.9741,2331.856,784.9622,233.325,266.6531,0.86957,83.3289,0.95754,0,0,233.325,0.098029
TV40_SRT2.gazedata,9,3,5,480.2119,2485.1221,913.6008,366.73,400.0649,0.96296,17.7209,0.96351,0,0,366.73,0.25498
TV40_SRT2.gazedata,10,4,5,488.908,18488.1609,1477.103,-1,-1,0.30682,1021.522,0.25208,0,1,-1,-1
TV40_SRT2.gazedata,11,2,5,487.634,2267.5859,920.845,366.5891,399.8799,1,0,0.96385,0,0,366.5891,0.25481
TV40_SRT3.gazedata,0,4,6,483.594,2483.3271,950.1418,399.896,433.218,1,0,0.96493,0,0,399.896,0.294
TV40_SRT3.gazedata,1,4,4,483.3762,2599.427,1033.468,500.093,516.7649,1,0,0.98387,0,0,500.093,0.41187
TV40_SRT3.gazedata,2,3,5,483.377,2467.9031,900.0039,366.6489,383.302,1,0,0.9815,0,0,366.6489,0.25488
TV40_SRT3.gazedata,3,3,4,497.0691,2538.239,1030.2261,449.825,499.8201,1,0,0.95147,0,0,449.825,0.35274
TV40_SRT3.gazedata,4,4,3,488.135,2486.5671,952.7441,398.1272,431.3252,0.39286,276.489,0.96516,0,1,-1,-1
TV40_SRT3.gazedata,5,3,6,483.2722,2525.3862,942.353,309.0532,425.748,0.625,265.769,0.69386,0,1,-1,-1
TV40_SRT3.gazedata,6,3,3,483.343,2492.614,1476.0481,-1,-1,0.6092,516.748,0,0,1,-1,-1
TV40_SRT3.gazedata,7,2,5,483.342,32759.969,1470.6479,-1,-1,0.39773,887.325,0.38531,0,1,-1,-1
TV40_SRT3.gazedata,8,4,5,466.709,2417.072,866.802,333.2749,366.7649,1,0,0.96136,0,0,333.2749,0.21562
TV40_SRT3.gazedata,9,2,4,483.72,2350.0981,800.4219,216.6531,283.344,1,0,0.89587,0,0,216.6531,0.078415
TV40_SRT3.gazedata,10,2,6,483.3918,2420.791,816.7239,266.6641,299.9971,0.93878,16.6619,0.71432,0,0,266.6641,0.13725
TV40_SRT3.gazedata,11,2,3,483.5791,2527.3459,970.9509,437.085,454.0339,0.75862,201.959,0.98254,1,1,-1,-1
TV43_SRT1.gazedata,0,4,5,483.1741,2483.667,949.8589,400.03,433.3569,1,0,0.96491,0,0,400.03,0.29415
TV43_SRT1.gazedata,1,2,4,483.4438,2449.9849,916.8579,333.407,400.064,1,0,0.9273,0,0,333.407,0.21577
TV43_SRT1.gazedata,2,3,3,483.2632,2464.0439,901.3892,368.1621,384.8311,0.88889,49.9609,0.98151,0,0,368.1621,0.25666
TV43_SRT1.gazedata,3,4,4,483.1479,6576.511,1482.603,-1,-1,0.70787,81.928,0.44946,0,1,-1,-1
TV43_SRT1.gazedata,4,2,3,483.4011,2449.395,899.957,366.5591,383.2241,1,0,0.98148,0,0,366.5591,0.25478
TV43_SRT1.gazedata,5,3,4,483.304,2580.01,1482.6841,-1,-1,0.85227,33.334,0.42714,0,1,-1,-1
TV43_SRT1.gazedata,6,4,6,484.7131,2500.573,968.594,417.189,450.5369,0.98276,16.6519,0.96557,0,0,417.189,0.31434
TV43_SRT1.gazedata,7,3,5,483.4802,2500.7791,916.8582,366.7532,400.0891,1,0,0.96364,0,0,366.7532,0.255
TV43_SRT1.gazedata,8,2,5,474.4968,3194.45,1462.282,-1,-1,0.66279,250.124,0.50993,0,1,-1,-1
TV43_SRT1.gazedata,9,4,3,483.905,2332.509,800.6282,250.0791,283.3701,1,0,0.95842,0,0,250.0791,0.11774
TV43_SRT1.gazedata,10,2,6,483.5149,2467.4102,950.2729,416.791,433.4221,1,0,0.9825,0,0,416.791,0.31387
TV43_SRT1.gazedata,11,3,6,486.23,2624.98,1045.887,507.8901,526.2729,0.87097,91.104,0.82309,1,1,-1,-1
TV43_SRT2.gazedata,0,3,5,484.98,2317.2202,768.238,216.5881,249.9082,0.95652,16.5369,0.95663,0,0,216.5881,0.078339
TV43_SRT2.gazedata,1,2,6,483.4199,2267.3708,733.3459,199.938,216.5969,1,0,0.97728,0,0,199.938,0.058751
TV43_SRT2.gazedata,2,3,3,483.2871,2499.926,950.595,400.6538,433.9868,1,0,0.68373,0,1,-1,-1
TV43_SRT2.gazedata,3,2,5,499.9011,2300.219,783.717,217.0342,250.375,1,0,0.95746,0,0,217.0342,0.078864
TV43_SRT2.gazedata,4,4,5,483.446,5350.2168,1482.2151,-1,-1,0.55682,648.7,0.4949,0,1,-1,-1
TV43_SRT2.gazedata,5,4,4,483.426,2533.3398,999.9851,166.6099,483.177,0.98333,16.6692,0.68343,0,1,-1,-1
TV43_SRT2.gazedata,6,2,4,485.1741,8968.175,1485.053,-1,-1,0.97753,16.207,0.40527,0,1,-1,-1
TV43_SRT2.gazedata,7,4,3,485.842,10094.8372,1471.0591,-1,-1,0.13636,1269.198,0.091872,0,1,-1,-1
TV43_SRT2.gazedata,8,2,3,483.366,10539.209,1469.833,-1,-1,0.39773,886.4751,0.38555,0,1,-1,-1
TV43_SRT2.gazedata,9,3,6,482.8718,7673.177,1470.2288,-1,-1,0.045977,1419.8518,0.022687,0,1,-1,-1
TV43_SRT2.gazedata,10,3,4,489.28,6499.8201,1485.2119,-1,-1,0,1485.2119,0,0,1,-1,-1
TV43_SRT2.gazedata,11,4,6,489.8828,3420.4751,1476.9219,-1,-1,0,1476.9219,0,0,1,-1,-1
TV43_SRT3.gazedata,0,2,5,488.251,3082.3889,1483.063,-1,-1,0.10112,1341.062,0.044965,0,1,-1,-1
TV43_SRT3.gazedata,1,3,3,483.3428,2188.147,1466.1348,-1,-1,0.68235,465.064,0.38646,0,1,-1,-1
TV43_SRT3.gazedata,2,3,4,483.561,2332.1799,800.3269,266.7429,283.4299,1,0,0.97915,0,0,266.7429,0.13734
TV43_SRT3.gazedata,3,2,4,484.0549,2371.074,834.1111,300.0488,316.719,0.98,16.665,0.55955,0,1,-1,-1
TV43_SRT3.gazedata,4,4,3,474.582,2291.3899,912.0642,285.918,402.573,0.62264,287.5911,0.7577,0,1,-1,-1
TV43_SRT3.gazedata,5,4,5,483.314,4492.293,1469.8811,-1,-1,0,1469.8811,0,0,1,-1,-1
TV43_SRT3.gazedata,6,2,3,483.084,3247.8979,1480.5798,-1,-1,0.25843,1114.1189,0.21384,0,1,-1,-1
TV43_SRT3.gazedata,7,3,5,482.2358,18726.6389,1469.97,-1,-1,0.034483,1415.8381,1,0,1,-1,-1
TV43_SRT3.gazedata,8,3,6,469.718,10458.24,1469.428,-1,-1,0.39773,849.7151,0.13813,0,1,-1,-1
TV43_SRT3.gazedata,9,4,6,483.3142,3257.582,1476.739,-1,-1,0,1476.739,0,0,1,-1,-1
TV43_SRT3.gazedata,10,4,4,483.3181,6905.0681,1482.783,-1,-1,0.38636,866.198,0.37088,0,1,-1,-1
TV43_SRT3.gazedata,11,2,6,483.314,3133.2078,1483.2739,-1,-1,0,1483.2739,0,0,1,-1,-1
TV48_SRT1.gazedata,0,3,5,483.0781,2732.9219,1266.5142,250.166,750.1121,0.92,99.939,0.60526,0,1,-1,-1
TV48_SRT1.gazedata,1,4,5,491.6812,3322.5881,1477.9041,-1,-1,0.20455,1186.645,0.17453,0,1,-1,-1
TV48_SRT1.gazedata,2,2,3,483.314,2941.7332,1452.397,-1,-1,0.068182,1352.3291,0,0,1,-1,-1
TV48_SRT1.gazedata,3,3,6,483.3538,2374.2791,850.011,316.6499,333.3181,1,0,0.86275,0,0,316.6499,0.19606
TV48_SRT1.gazedata,4,4,4,494.7979,14736.707,1494.0508,-1,-1,0.022472,1457.7058,1,0,1,-1,-1
TV48_SRT1.gazedata,5,2,5,483.3398,2556.772,983.3948,450.061,466.7249,1,0,0.98305,0,0,450.061,0.35301
TV48_SRT1.gazedata,6,3,3,472.6931,4163.7209,1459.3411,-1,-1,0.069767,1359.2361,1,0,1,-1,-1
TV48_SRT1.gazedata,7,4,3,467.2559,2516.04,916.946,383.0811,416.4011,1,0,0.8546,0,0,383.0811,0.27421
TV48_SRT1.gazedata,8,2,4,483.303,2666.2529,1133.481,583.5068,616.8508,1,0,0.97058,0,0,583.5068,0.51001
TV48_SRT1.gazedata,9,3,4,483.2888,2400.137,849.9019,300.0078,333.2769,1,0,0.96086,0,0,300.0078,0.17648
TV48_SRT1.gazedata,10,4,6,483.363,2479.0779,933.207,383.178,416.5039,1,0,0.96429,0,0,383.178,0.27433
TV48_SRT1.gazedata,11,2,6,483.9941,3701.5049,1467.4011,-1,-1,0.42045,501.3921,1,0,1,-1,-1
TV48_SRT2.gazedata,0,4,5,489.928,2533.2441,973.2991,416.5691,449.9111,1,0,0.96574,0,0,416.5691,0.31361
TV48_SRT2.gazedata,1,3,5,483.396,2533.3171,983.3411,449.9451,466.6001,1,0,0.98306,0,0,449.9451,0.35288
TV48_SRT2.gazedata,2,4,3,483.4448,2632.7451,1116.752,566.415,599.9651,1,0,0.96996,0,0,566.415,0.4899
TV48_SRT2.gazedata,3,2,5,483.1069,2716.822,1149.8779,600.115,633.45,1,0,0.97101,0,0,600.115,0.52955
TV48_SRT2.gazedata,4,4,6,483.177,2752.2229,1216.561,666.71,700.043,1,0,0.9726,0,0,666.71,0.60789
TV48_SRT2.gazedata,5,2,6,483.061,2700.0969,1166.323,616.5959,649.928,1,0,0.97142,0,0,616.5959,0.54894
TV48_SRT2.gazedata,6,3,3,483.3059,2532.769,983.282,433.312,466.646,1,0,0.9661,0,0,433.312,0.33331
TV48_SRT2.gazedata,7,2,4,483.438,2449.4312,916.8889,366.7981,400.134,1,0,0.96364,0,0,366.7981,0.25506
TV48_SRT2.gazedata,8,2,3,483.363,2783.155,1216.552,666.5171,699.853,1,0,0.9726,0,0,666.5171,0.60767
TV48_SRT2.gazedata,9,3,6,483.6169,2652.0469,1083.3289,533.0459,566.3718,1,0,0.96924,0,0,533.0459,0.45064
TV48_SRT2.gazedata,10,3,4,483.3481,2465.915,950.0552,416.6592,433.3762,1,0,0.9824,0,0,416.6592,0.31372
TV48_SRT2.gazedata,11,4,4,483.3411,2583.4619,1066.53,533.2,549.8579,1,0,0.98438,0,0,533.2,0.45082
TV48_SRT3.gazedata,0,2,6,486.1711,2633.4241,1119.6812,566.8391,600.1792,0.91176,83.3301,0.97022,0,0,566.8391,0.4904
TV48_SRT3.gazedata,1,3,6,484.5269,2751.2939,1200.689,665.2839,682.834,0.125,783.3069,0.98538,0,1,-1,-1
TV48_SRT3.gazedata,2,4,5,483.385,2716.4822,1149.9951,599.9531,633.2852,1,0,0.97102,0,0,599.9531,0.52936
TV48_SRT3.gazedata,3,2,4,471.4719,2433.4609,871.428,349.9299,366.5959,1,0,0.98088,0,0,349.9299,0.23521
TV48_SRT3.gazedata,4,4,3,483.397,2453.4399,900.052,350.0049,383.3311,1,0,0.96297,0,0,350.0049,0.2353
TV48_SRT3.gazedata,5,3,3,483.3311,2399.999,883.333,333.3079,366.6709,1,0,0.96223,0,0,333.3079,0.21566
TV48_SRT3.gazedata,6,4,4,483.5142,2483.198,950.019,399.8369,433.1599,1,0,0.96492,0,0,399.8369,0.29393
TV48_SRT3.gazedata,7,2,5,483.134,2547.4729,982.959,433.1738,466.5,1,0,0.9661,0,0,433.1738,0.33315
TV48_SRT3.gazedata,8,3,5,483.3169,2683.8149,1133.207,583.2908,616.563,0.97059,15.812,0.97064,0,0,583.2908,0.50975
TV48_SRT3.gazedata,9,2,3,469.032,2466.6689,935.7319,399.9751,433.353,1,0,0.96433,0,0,399.9751,0.29409
TV48_SRT3.gazedata,10,3,4,483.0842,2383.5801,849.9292,300.1851,333.5132,1,0,0.96079,0,0,300.1851,0.17669
TV48_SRT3.gazedata,11,4,6,483.2468,2485.2859,933.1729,383.2561,416.595,1,0,0.96427,0,0,383.2561,0.27442
TV51_SRT1.gazedata,0,3,6,474.5,2279.28,711.6121,186.1519,203.105,1,0,0.97618,0,0,186.1519,0.042532
TV51_SRT1.gazedata,1,4,6,488.7581,2191.5798,1487.0559,-1,-1,0.98851,16.865,0.44306,0,1,-1,-1
TV51_SRT1.gazedata,2,3,3,473.4412,2523.22,1457.8511,-1,-1,0.52326,217.719,0.10299,0,1,-1,-1
TV51_SRT1.gazedata,3,4,3,490.9409,2301.3879,762.114,202.876,237.3789,1,0,0.95473,0,0,202.876,0.062207
TV51_SRT1.gazedata,4,3,5,474.1489,2112.125,1472.292,-1,-1,1,0,0.22995,0,1,-1,-1
TV51_SRT1.gazedata,5,2,5,491.0129,2278.2019,762.5,186.8489,237.3298,1,0,0.9338,0,0,186.8489,0.043352
TV51_SRT1.gazedata,6,2,4,491.1841,9230.384,1491.0872,-1,-1,0.91011,36.0801,0.40762,0,1,-1,-1
TV51_SRT1.gazedata,7,3,4,483.2529,2566.6541,1049.8789,499.968,533.2961,1,0,0.96826,0,0,499.968,0.41173
TV51_SRT1.gazedata,8,2,3,483.575,2433.344,900.1499,350.0171,383.363,1,0,0.75929,0,0,350.0171,0.23531
TV51_SRT1.gazedata,9,4,4,483.407,2550.5671,1000.0371,450.02,483.4001,1,0,0.96662,0,0,450.02,0.35296
TV51_SRT1.gazedata,10,4,5,483.1711,2449.9978,916.4431,366.6118,399.9399,1,0,0.96363,0,0,366.6118,0.25484
TV51_SRT1.gazedata,11,2,6,483.3779,9237.3979,750.208,216.811,233.4771,1,0,0.97778,0,0,216.811,0.078601
TV51_SRT2.gazedata,0,3,3,483.502,2466.6511,900.231,350.04,383.377,1,0,0.84879,0,0,350.04,0.23534
TV51_SRT2.gazedata,1,4,6,483.2261,2950.717,1250.0491,433.3821,733.4971,1,0,0.75992,0,0,433.3821,0.33339
TV51_SRT2.gazedata,2,4,5,491.1331,2416.8379,874.5281,333.3879,350.0591,1,0,0.98094,0,0,333.3879,0.21575
TV51_SRT2.gazedata,3,4,4,483.4602,2449.3301,933.604,400.134,416.812,1,0,0.98214,0,0,400.134,0.29428
TV51_SRT2.gazedata,4,2,3,483.3691,2416.6379,866.7122,316.679,350.011,1,0,0.96154,0,0,316.679,0.19609
TV51_SRT2.gazedata,5,3,5,483.3782,2320.498,783.384,233.343,266.678,1,0,0.95745,0,0,233.343,0.098051
TV51_SRT2.gazedata,6,2,5,483.438,2449.9939,883.3582,349.9189,366.585,1,0,0.98113,0,0,349.9189,0.2352
TV51_SRT2.gazedata,7,2,4,483.4119,2466.9028,900.2549,350.1809,383.5188,1,0,0.96297,0,0,350.1809,0.23551
TV51_SRT2.gazedata,8,3,6,484.0981,3776.301,1466.343,-1,-1,0.18681,1199.0789,0.10265,0,1,-1,-1
TV51_SRT2.gazedata,9,3,4,474.2371,2416.5571,857.5271,316.6301,349.9651,0.96078,17.229,0.96113,0,0,316.6301,0.19604
TV51_SRT2.gazedata,10,2,6,483.313,2417.373,883.3318,333.3679,366.7039,1,0,0.90566,0,0,333.3679,0.21573
TV51_SRT2.gazedata,11,4,3,483.717,2566.6111,1033.6731,483.2861,516.6162,1,0,0.96776,0,0,483.2861,0.3921
TV51_SRT3.gazedata,0,3,4,476.4539,2615.9609,1076.4241,499.9551,566.6292,0.83077,99.9961,0.93806,0,0,499.9551,0.41171
TV51_SRT3.gazedata,1,3,6,483.7029,2433.708,900.3579,366.644,383.311,1,0,0.98149,0,0,366.644,0.25488
TV51_SRT3.gazedata,2,4,6,475.0269,2366.7488,841.6899,316.6658,333.3289,0.98039,0,0.9802,0,0,316.6658,0.19608
TV51_SRT3.gazedata,3,4,4,483.5959,2499.3171,966.7751,433.167,449.8381,1,0,0.98276,0,0,433.167,0.33314
TV51_SRT3.gazedata,4,4,5,483.0869,2584.011,949.707,349.896,433.2222,1,0,0.91226,0,0,349.896,0.23517
TV51_SRT3.gazedata,5,3,3,483.3469,2416.1292,883.3889,333.3782,366.7021,1,0,0.96228,0,0,333.3782,0.21574
TV51_SRT3.gazedata,6,4,3,483.3401,2483.8672,933.199,383.1931,416.5181,1,0,0.96429,0,0,383.1931,0.27434
TV51_SRT3.gazedata,7,2,4,483.5029,2454.1262,933.363,399.8562,416.5271,1,0,0.98214,0,0,399.8562,0.29395
TV51_SRT3.gazedata,8,3,5,472.896,2374.373,797.1711,255.7051,289.0691,0.61702,188.1091,0.88993,0,0,255.7051,0.12436
TV51_SRT3.gazedata,9,2,5,481.731,9545.522,1466.9851,-1,-1,0.10227,517.667,0.80588,1,1,-1,-1
TV51_SRT3.gazedata,10,2,3,483.343,2489.3789,950.0259,400.0049,433.3489,1,0,0.82459,0,0,400.0049,0.29412
TV51_SRT3.gazedata,11,2,6,499.96,2516.665,1016.498,449.875,483.2041,1,0,0.96721,0,0,449.875,0.35279
TV53_SRT1.gazedata,0,3,3,483.3611,2516.5881,966.7749,416.689,450.0229,1,0,0.96552,0,0,416.689,0.31375
TV53_SRT1.gazedata,1,4,5,483.386,2617.2578,1083.322,533.322,566.666,1,0,0.96922,0,0,533.322,0.45097
TV53_SRT1.gazedata,2,4,3,483.1841,2456.3411,916.5339,366.6631,400.0239,1,0,0.9636,0,0,366.6631,0.2549
TV53_SRT1.gazedata,3,2,3,483.4431,2499.8979,933.344,383.2261,416.564,1,0,0.96428,0,0,383.2261,0.27438
TV53_SRT1.gazedata,4,3,5,483.3262,2550.396,1000.0481,450.032,483.3811,1,0,0.96665,0,0,450.032,0.35298
TV53_SRT1.gazedata,5,3,6,483.2749,2533.4099,983.093,433.1709,466.491,1,0,0.96611,0,0,433.1709,0.33314
