filename,trialnum,condition,target,face_up,target_up,analysis_p_len,ltcenteraoi,ftsideaoi,valid_gaze_percent,longest_nv_combined,pfix_center_bef_disengagement,aoi_border_violation,technical_error,combination,csaccpindex
TV57_SRT2.gazedata,1,3,5,499.9651,2399.374,899.7329,349.7939,383.1179,1,0,0.96296,0,0,349.7939,0.23505
TV57_SRT2.gazedata,2,2,6,500.0752,2483.8989,983.5911,433.3918,466.8369,1,0,0.966,0,0,433.3918,0.3334
TV57_SRT2.gazedata,3,2,4,499.9529,2456.4561,928.9429,394.644,412.322,0.10714,826.7429,0.94508,0,1,-1,-1
TV57_SRT2.gazedata,4,3,6,499.9001,2383.488,866.6589,316.7942,350.095,1,0,0.96158,0,0,316.7942,0.19623
TV57_SRT2.gazedata,5,4,5,499.9839,2349.6951,849.8979,316.574,333.241,1,0,0.98039,0,0,316.574,0.19597
TV57_SRT2.gazedata,6,2,3,499.9121,2366.791,866.499,299.937,333.262,1,0,0.96154,0,0,299.937,0.1764
TV57_SRT2.gazedata,7,2,5,482.8831,2400.968,899.8831,350.4351,383.686,1,0,0.96305,0,0,350.4351,0.23581
TV57_SRT2.gazedata,8,3,4,483.219,2332.875,816.5999,266.73,300.063,1,0,0.95918,0,0,266.73,0.13733
TV57_SRT2.gazedata,9,3,3,500.1489,2317.251,783.4919,233.333,266.667,1,0,0.95745,0,0,233.333,0.098039
TV57_SRT2.gazedata,10,4,3,500.1531,2383.2861,866.783,316.6292,349.9651,1,0,0.96154,0,0,316.6292,0.19603
TV57_SRT2.gazedata,11,4,4,489.0488,1993.7971,788.9348,266.5701,283.219,0.95918,16.666,0.9789,0,0,266.5701,0.13714
TV57_SRT3.gazedata,0,2,3,487.031,2382.637,853.6731,316.6121,349.9441,0.9434,33.4409,0.96095,0,0,316.6121,0.19601
TV57_SRT3.gazedata,1,4,3,500.8069,2389.1379,867.4368,333.2561,349.9629,0.9434,15.8059,0.98074,0,0,333.2561,0.2156
TV57_SRT3.gazedata,2,4,4,500.918,2733.092,1500.762,-1,-1,0.46067,409.4651,0.24487,0,1,-1,-1
TV57_SRT3.gazedata,3,3,6,499.936,2417.0991,899.9482,366.73,383.3462,1,0,0.98154,0,0,366.73,0.25498
TV57_SRT3.gazedata,4,3,3,500.2642,2382.717,866.5352,316.249,349.5701,1,0,0.82694,0,0,316.249,0.19559
TV57_SRT3.gazedata,5,4,5,499.3469,2471.2332,946.875,394.4561,430.551,0.68519,216.2278,0.96188,0,1,-1,-1
TV57_SRT3.gazedata,6,2,5,499.562,2374.7771,866.3301,316.6812,350.0171,0.80769,122.2432,0.96152,0,0,316.6812,0.1961
TV57_SRT3.gazedata,7,2,4,498.658,2416.627,917.0911,385.1399,401.759,0.76786,127.8901,0.98188,0,0,385.1399,0.27664
TV57_SRT3.gazedata,8,3,5,492.855,2417.2131,892.8201,349.9612,383.2952,1,0,0.96266,0,0,349.9612,0.23525
TV57_SRT3.gazedata,9,3,4,499.905,2400.0349,883.281,350.0469,366.7119,1,0,0.98113,0,0,350.0469,0.23535
TV57_SRT3.gazedata,10,2,6,500.4392,2400.1531,900.3472,349.96,383.269,1,0,0.72194,0,0,349.96,0.23525
TV57_SRT3.gazedata,11,4,6,500.127,2367.9099,883.592,350.1189,366.792,1,0,0.98113,0,0,350.1189,0.23543
TV58_SRT1.gazedata,0,2,3,500.0479,2416.625,916.667,366.6211,399.9541,0.98214,16.667,0.96364,0,0,366.6211,0.25485
TV58_SRT1.gazedata,1,3,6,500.1101,2367.092,849.9619,299.998,333.1909,1,0,0.96095,0,0,299.998,0.17647
TV58_SRT1.gazedata,2,2,5,500.1609,2394.812,883.5159,333.3569,366.6929,1,0,0.96227,0,0,333.3569,0.21571
TV58_SRT1.gazedata,3,4,3,501.1228,2275.9199,776.4878,223.114,258.6938,0.97872,16.458,0.95418,0,0,223.114,0.086016
TV58_SRT1.gazedata,4,3,4,504.1531,2332.6372,804.0791,249.906,283.2561,0.93878,16.677,0.95852,0,0,249.906,0.11754
TV58_SRT1.gazedata,5,3,3,499.636,2400.375,899.824,350.198,383.5281,1,0,0.96296,0,0,350.198,0.23553
TV58_SRT1.gazedata,6,2,4,499.978,2316.7131,783.2961,233.2942,266.6792,1,0,0.95738,0,0,233.2942,0.097993
TV58_SRT1.gazedata,7,2,6,499.9038,2384.0178,899.9519,350.0559,383.3359,1,0,0.96302,0,0,350.0559,0.23536
TV58_SRT1.gazedata,8,4,6,500.2139,2349.928,833.512,283.291,316.627,1,0,0.96001,0,0,283.291,0.15681
TV58_SRT1.gazedata,9,4,4,499.9731,2349.3721,833.2771,283.3699,316.636,1,0,0.96008,0,0,283.3699,0.15691
TV58_SRT1.gazedata,10,3,5,483.48,2400.4719,883.2979,333.1521,366.4819,1,0,0.96227,0,0,333.1521,0.21547
TV58_SRT1.gazedata,11,4,5,500.0859,2366.678,850.1938,300.0989,333.4429,1,0,0.96078,0,0,300.0989,0.17659
TV58_SRT2.gazedata,0,4,6,499.8889,2333.3718,833.3521,283.2791,316.8,1,0,0.95978,0,0,283.2791,0.1568
TV58_SRT2.gazedata,1,4,4,500.0171,2416.1221,900.062,350.04,383.375,1,0,0.96296,0,0,350.04,0.23534
TV58_SRT2.gazedata,2,3,4,499.9431,2366.7322,849.9812,300.052,333.3892,1,0,0.96078,0,0,300.052,0.17653
TV58_SRT2.gazedata,3,4,3,503.3201,2386.9568,870.3821,317.0718,350.396,0.96154,17.1272,0.96171,0,0,317.0718,0.19656
TV58_SRT2.gazedata,4,2,4,500.0908,2316.7109,800.178,250.0808,283.4199,1,0,0.95834,0,0,250.0808,0.11774
TV58_SRT2.gazedata,5,3,5,499.8171,2384.0679,883.3062,333.5078,366.834,1,0,0.83024,0,0,333.5078,0.21589
TV58_SRT2.gazedata,6,3,3,500.0908,2316.093,816.6299,266.709,299.8689,1,0,0.95939,0,0,266.709,0.1373
TV58_SRT2.gazedata,7,4,5,499.9448,2333.855,833.229,283.2878,316.615,1,0,0.96,0,0,283.2878,0.15681
TV58_SRT2.gazedata,8,2,5,514.343,2349.0991,864.321,299.978,333.312,1,0,0.96143,0,0,299.978,0.17644
TV58_SRT2.gazedata,9,2,6,503.429,2341.302,820.0029,266.738,299.9011,0.98,16.48,0.95956,0,0,266.738,0.13734
TV58_SRT2.gazedata,10,3,6,500.1599,2300.4822,783.5889,233.4102,266.7561,1,0,0.95744,0,0,233.4102,0.09813
TV58_SRT2.gazedata,11,2,3,499.9319,2399.2148,899.929,366.6169,383.2839,1,0,0.98148,0,0,366.6169,0.25484
TV58_SRT3.gazedata,0,4,5,499.9441,2317.21,800.063,250.104,283.4639,1,0,0.9583,0,0,250.104,0.11777
TV58_SRT3.gazedata,1,3,5,500.0168,2316.676,816.6128,266.6189,299.9429,1,0,0.95919,0,0,266.6189,0.1372
TV58_SRT3.gazedata,2,2,3,506.655,2394.863,887.1602,326.0181,362.2781,1,0,0.89828,0,0,326.0181,0.20708
TV58_SRT3.gazedata,3,3,6,500.8599,2336.5579,965.6069,428.873,446.8159,0.10909,697.3708,0.98142,1,1,-1,-1
TV58_SRT3.gazedata,4,2,5,506.3801,4107.3918,1490.0991,-1,-1,0.14943,844.043,1,0,1,-1,-1
TV58_SRT3.gazedata,5,3,4,482.3718,2363.657,1475.032,-1,-1,0.023529,886.146,0,0,1,-1,-1
TV58_SRT3.gazedata,6,4,6,502.1279,2338.5171,802.259,266.7952,283.4622,1,0,0.97922,0,0,266.7952,0.13741
TV58_SRT3.gazedata,7,3,3,501.4001,2349.7231,867.9512,299.978,349.9321,0.96226,15.373,0.94245,0,0,299.978,0.17644
TV58_SRT3.gazedata,8,2,6,500.1338,2317.032,816.8318,266.698,300.0298,1,0,0.95919,0,0,266.698,0.13729
TV58_SRT3.gazedata,9,2,4,516.877,2367.6321,883.6211,316.7261,350.0771,1,0,0.96226,0,0,316.7261,0.19615
TV58_SRT3.gazedata,10,4,3,487.9329,22000.4629,1477.4619,-1,-1,0.011628,1093.3311,0,0,1,-1,-1
TV58_SRT3.gazedata,11,4,4,500.168,2366.7041,900.2209,350.0532,383.3901,1,0,0.96297,0,0,350.0532,0.23536
TV05_SRT1.gazedata,0,4,6,487.9041,18997.5249,1481.033,-1,-1,0.011111,1481.033,0,0,1,-1,-1
TV05_SRT1.gazedata,1,4,4,508.354,3258.238,1494.2651,-1,-1,0.53333,450.6111,1,0,1,-1,-1
TV05_SRT1.gazedata,2,4,5,500.0181,2650.6912,1150.123,600.1082,633.4312,1,0,0.97103,0,0,600.1082,0.52954
TV05_SRT1.gazedata,3,3,4,500.032,2616.0081,1133.1541,583.134,616.4551,1,0,0.97059,0,0,583.134,0.50957
TV05_SRT1.gazedata,4,2,4,488.375,5350.957,1475.1821,-1,-1,0,1475.1821,0,0,1,-1,-1
TV05_SRT1.gazedata,5,3,3,515.3359,44545.9001,1498.927,-1,-1,0.37931,531.6008,0.63067,0,1,-1,-1
TV05_SRT1.gazedata,6,2,5,488.5161,6852.2859,1481.6389,-1,-1,0.19767,1059.834,0.26219,0,1,-1,-1
TV05_SRT1.gazedata,7,3,5,500.041,2804.843,1267.886,734.198,751.1699,0.63636,467.509,0.98661,1,1,-1,-1
TV05_SRT1.gazedata,8,4,3,499.9619,2249.394,733.2839,199.9761,216.657,1,0,0.97725,0,0,199.9761,0.058795
TV05_SRT1.gazedata,9,3,6,502.594,6764.2,1501.844,-1,-1,0.32967,949.0959,0.22367,0,1,-1,-1
TV05_SRT1.gazedata,10,2,6,497.5269,7572.259,1488.375,-1,-1,0.45055,486.8838,0.57186,1,1,-1,-1
TV05_SRT1.gazedata,11,2,3,501.8091,2515.9871,1018.354,466.543,499.8708,1,0,0.96727,0,0,466.543,0.3724
TV05_SRT2.gazedata,0,2,5,504.6492,5652.918,1488.8291,-1,-1,0.044444,1439.5171,0.021924,0,1,-1,-1
TV05_SRT2.gazedata,1,3,5,499.8521,5029.614,1499.804,-1,-1,0.39773,899.9868,0.32217,0,1,-1,-1
TV05_SRT2.gazedata,2,4,3,499.8359,2283.197,766.6211,216.7319,250.071,0.97872,15.3179,0.95651,0,0,216.7319,0.078508
TV05_SRT2.gazedata,3,2,3,500.136,2283.1431,766.7649,216.7012,250.04,1,0,0.95652,0,0,216.7012,0.078472
TV05_SRT2.gazedata,4,2,6,507.5278,7617.8398,1492.4719,-1,-1,0.86667,185.71,0.32888,0,1,-1,-1
TV05_SRT2.gazedata,5,3,3,499.8562,20787.4731,1483.3611,-1,-1,1,0,0.39323,0,1,-1,-1
TV05_SRT2.gazedata,6,2,4,500.23,30064.6028,1491.97,-1,-1,0.31868,1025.074,0.2906,0,1,-1,-1
TV05_SRT2.gazedata,7,3,4,498.6299,2910.1221,1496.2429,-1,-1,0,1496.2429,0,0,1,-1,-1
TV05_SRT2.gazedata,8,4,4,498.5452,4740.738,1490.1492,-1,-1,0,1490.1492,0,0,1,-1,-1
TV05_SRT2.gazedata,9,4,6,497.2378,10380.24,1486.012,-1,-1,0.010989,1140.645,0,0,1,-1,-1
TV05_SRT2.gazedata,10,4,5,500.9011,2644.9399,1495.832,-1,-1,0.34444,466.6851,0,0,1,-1,-1
TV05_SRT2.gazedata,11,3,6,502.2681,7496.4451,1499.2932,-1,-1,0.24444,978.698,0,0,1,-1,-1
TV05_SRT3.gazedata,0,3,6,498.3071,1645.51,1489.1201,-1,-1,0,1489.1201,0,0,1,-1,-1
TV05_SRT3.gazedata,1,3,5,500.3608,349.9861,867.0129,-1,-1,0,867.0129,0,0,1,-1,-1
TV05_SRT3.gazedata,2,3,3,216.9512,537.0188,770.686,-1,-1,0,770.686,0,0,1,-1,-1
TV05_SRT3.gazedata,3,2,4,368.127,326.4038,711.3208,-1,-1,0.33333,349.5549,0,0,1,-1,-1
TV05_SRT3.gazedata,4,2,5,508.708,492.438,1017.812,-1,-1,0.78571,16.666,0,0,1,-1,-1
TV05_SRT3.gazedata,5,2,3,500.0779,2284.5291,750.3799,217.0691,233.7361,1,0,0.97779,0,0,217.0691,0.078905
TV05_SRT3.gazedata,6,2,6,500.084,2633.6001,1116.636,233.217,599.8359,0.89706,33.2971,0.58214,0,1,-1,-1
TV05_SRT3.gazedata,7,4,5,499.9661,4105.6228,1482.5242,-1,-1,0.56667,649.5481,0.30351,0,1,-1,-1
TV05_SRT3.gazedata,8,4,3,499.98,1099.9561,1499.9402,-1,-1,0,1499.9402,0,0,1,-1,-1
TV05_SRT3.gazedata,9,4,4,483.314,1816.594,1483.2739,-1,-1,0,1483.2739,0,0,1,-1,-1
TV05_SRT3.gazedata,10,4,6,499.98,549.978,1066.624,-1,-1,0,1066.624,0,0,1,-1,-1
TV05_SRT3.gazedata,11,3,4,499.9802,633.3079,1149.9541,-1,-1,0,1149.9541,0,0,1,-1,-1
TV60_SRT1.gazedata,0,2,5,500.0908,2650.5229,1133.405,583.3101,616.6431,1,0,0.97059,0,0,583.3101,0.50978
TV60_SRT1.gazedata,1,2,3,499.625,2516.501,1016.6721,450.458,483.792,1,0,0.96721,0,0,450.458,0.35348
TV60_SRT1.gazedata,2,3,5,499.9548,2666.686,1133.3279,583.3711,616.7109,1,0,0.97058,0,0,583.3711,0.50985
TV60_SRT1.gazedata,3,2,6,499.9312,2650.125,1116.7361,583.47,600.1389,1,0,0.98507,0,0,583.47,0.50996
TV60_SRT1.gazedata,4,4,3,499.916,3535.1331,1483.3711,-1,-1,0.97778,16.676,0.44937,0,1,-1,-1
TV60_SRT1.gazedata,5,3,3,486.4558,2616.0859,1119.74,583.2888,616.616,0.97015,16.0039,0.97024,0,0,583.2888,0.50975
TV60_SRT1.gazedata,6,4,4,508.749,2599.3501,1075.4082,516.6482,549.9932,0.94118,16.666,0.96899,0,0,516.6482,0.43135
TV60_SRT1.gazedata,7,2,4,500.031,2483.0439,983.2871,433.252,466.5869,1,0,0.9661,0,0,433.252,0.33324
TV60_SRT1.gazedata,8,3,4,500.8718,2552.031,1034.2319,483.291,516.6951,1,0,0.9677,0,0,483.291,0.39211
TV60_SRT1.gazedata,9,3,6,499.7742,2183.1211,1499.6411,-1,-1,1,0,0.42217,0,1,-1,-1
TV60_SRT1.gazedata,10,4,5,499.9429,2550.01,1016.657,466.7151,500.0491,1,0,0.96721,0,0,466.7151,0.37261
TV60_SRT1.gazedata,11,4,6,499.9429,2550.031,1033.3469,500.0791,516.74,1,0,0.98388,0,0,500.0791,0.41186
TV60_SRT2.gazedata,0,3,5,484.396,2567.3479,1034.3418,499.9509,533.2788,0.8871,99.9958,0.96778,0,0,499.9509,0.41171
TV60_SRT2.gazedata,1,4,5,500.0359,2499.9819,966.6531,416.6111,449.9521,1,0,0.96551,0,0,416.6111,0.31366
TV60_SRT2.gazedata,2,4,4,501.908,2355.4619,835.116,283.199,316.5378,1,0,0.96008,0,0,283.199,0.1567
TV60_SRT2.gazedata,3,2,4,501.7319,2346.3401,868.4089,316.72,350.01,0.96226,16.3171,0.96167,0,0,316.72,0.19614
TV60_SRT2.gazedata,4,4,6,495.522,2534.2839,1012.292,450.062,500.103,1,0,0.95057,0,0,450.062,0.35301
TV60_SRT2.gazedata,5,3,6,500.2319,3993.1089,1499.625,-1,-1,0.54444,308.752,0.66594,1,1,-1,-1
TV60_SRT2.gazedata,6,2,5,501.1819,2533.949,1001.2339,450.0798,483.3779,1,0,0.96674,0,0,450.0798,0.35304
TV60_SRT2.gazedata,7,3,4,499.885,2103.5769,1486.8369,-1,-1,0.41111,886.979,0.39223,0,1,-1,-1
TV60_SRT2.gazedata,8,3,3,484.3591,4911.1069,1478.9141,-1,-1,0.078652,1379.1951,1,0,1,-1,-1
TV60_SRT2.gazedata,9,2,3,496.4651,2622.6492,1090.875,543.7751,577.199,0.32857,652.011,0.96936,0,1,-1,-1
TV60_SRT2.gazedata,10,2,6,503.2849,4714.5029,1499.9871,-1,-1,0.34444,980.032,1,0,1,-1,-1
TV60_SRT2.gazedata,11,4,3,501.3162,2350.4761,851.4092,300.0342,333.4202,0.94231,16.6641,0.96079,0,0,300.0342,0.17651
TV60_SRT3.gazedata,0,2,6,501.196,2583.2881,1051.061,516.5811,533.2471,1,0,0.98414,0,0,516.5811,0.43127
TV60_SRT3.gazedata,1,4,3,499.8499,2582.855,1066.7869,516.9519,550.2859,1,0,0.96875,0,0,516.9519,0.43171
TV60_SRT3.gazedata,2,3,6,500.1499,3302.5471,1492.304,-1,-1,0.32967,1008.8291,0.30164,0,1,-1,-1
TV60_SRT3.gazedata,3,2,4,499.927,4961.4609,1483.9451,-1,-1,0.3,1050.6821,0.28071,0,1,-1,-1
TV60_SRT3.gazedata,4,3,3,483.218,2428.2671,899.6399,349.771,383.104,1,0,0.96295,0,0,349.771,0.23502
TV60_SRT3.gazedata,5,4,4,508.282,14497.7778,1506.9231,-1,-1,0.14444,1255.365,1,0,1,-1,-1
TV60_SRT3.gazedata,6,4,6,274.532,588.228,879.697,-1,-1,0,879.697,0,0,1,-1,-1
TV60_SRT3.gazedata,7,2,3,282.8699,633.937,933.4229,-1,-1,0.017857,665.6809,0,0,1,-1,-1
TV60_SRT3.gazedata,8,2,5,502.5872,2451.8669,936.0361,400.0989,416.771,0.75439,148.561,0.98219,0,0,400.0989,0.29423
TV60_SRT3.gazedata,9,3,4,480.2241,2547.7681,1013.1382,480.6809,497.3481,0.34483,605.0701,0.98355,0,1,-1,-1
TV60_SRT3.gazedata,10,3,5,499.98,366.6521,883.2981,-1,-1,0,883.2981,0,0,1,-1,-1
TV60_SRT3.gazedata,11,4,5,83.4231,502.498,602.5991,-1,-1,0,602.5991,0,0,1,-1,-1
TV61_SRT1.gazedata,0,4,5,499.9851,2449.9431,950.0461,400.0559,433.394,1,0,0.96491,0,0,400.0559,0.29418
TV61_SRT1.gazedata,1,4,6,500.01,2383.428,883.448,333.4441,366.7771,1,0,0.96227,0,0,333.4441,0.21582
TV61_SRT1.gazedata,2,3,3,500.103,2416.0188,933.428,383.323,416.6558,1,0,0.96429,0,0,383.323,0.2745
TV61_SRT1.gazedata,3,2,6,500.2109,2483.7769,1000.1079,416.5659,483.2229,1,0,0.79984,0,0,416.5659,0.31361
TV61_SRT1.gazedata,4,3,5,499.9968,2383.2988,883.1099,316.4448,366.4438,1,0,0.94338,0,0,316.4448,0.19582
TV61_SRT1.gazedata,5,4,4,499.8909,2432.7219,916.5139,366.6069,399.9539,1,0,0.96362,0,0,366.6069,0.25483
TV61_SRT1.gazedata,6,3,6,500.1099,2417.0649,900.022,349.907,383.24,1,0,0.96296,0,0,349.907,0.23518
TV61_SRT1.gazedata,7,2,3,499.916,2382.8301,883.2019,333.293,366.623,1,0,0.71689,0,0,333.293,0.21564
TV61_SRT1.gazedata,8,2,4,500.1279,2083.2832,950.1389,383.354,433.3601,1,0,0.57883,0,1,-1,-1
TV61_SRT1.gazedata,9,3,4,500.0959,2016.6079,1000.103,449.9968,483.3379,1,0,0.55003,0,1,-1,-1
TV61_SRT1.gazedata,10,4,3,499.853,2566.9871,1066.7461,516.9631,550.2981,0.8,49.1938,0.45311,1,1,-1,-1
TV61_SRT1.gazedata,11,2,5,500.0649,2383.9949,900.033,349.9609,383.2849,0.98182,15.801,0.94448,0,0,349.9609,0.23525
TV61_SRT2.gazedata,0,3,3,500.0928,2365.97,866.7029,316.5271,349.802,1,0,0.96161,0,0,316.5271,0.19591
TV61_SRT2.gazedata,1,3,5,499.9348,2450.574,933.3149,383.3669,416.718,1,0,0.96427,0,0,383.3669,0.27455
TV61_SRT2.gazedata,2,2,3,500.0481,2382.665,900.0181,349.9722,383.2991,1,0,0.96297,0,0,349.9722,0.23526
TV61_SRT2.gazedata,3,2,5,499.842,2400.4531,916.4971,366.6191,399.946,1,0,0.76359,0,0,366.6191,0.25485
TV61_SRT2.gazedata,4,4,6,499.9529,2416.761,916.647,366.73,400.033,1,0,0.96367,0,0,366.73,0.25498
TV61_SRT2.gazedata,5,3,4,499.989,2416.145,916.7019,366.7061,400.05,1,0,0.96363,0,0,366.7061,0.25495
TV61_SRT2.gazedata,6,2,6,499.969,2417.229,900.561,350.5989,383.9351,1,0,0.96298,0,0,350.5989,0.236
TV61_SRT2.gazedata,7,3,6,500.0659,2433.146,916.8418,366.3879,399.8799,1,0,0.96347,0,0,366.3879,0.25457
TV61_SRT2.gazedata,8,4,3,499.7888,2383.134,866.6228,333.4961,350.167,1,0,0.98076,0,0,333.4961,0.21588
TV61_SRT2.gazedata,9,4,5,500.033,2983.7651,1466.708,916.7581,950.0452,1,0,0.32959,0,1,-1,-1
TV61_SRT2.gazedata,10,2,4,499.8909,2549.4358,1033.291,483.4019,516.7319,1,0,0.96774,0,0,483.4019,0.39224
TV61_SRT2.gazedata,11,4,4,500.0081,2250.0552,900.012,316.7051,383.3821,1,0,0.92592,0,0,316.7051,0.19612
TV61_SRT3.gazedata,0,3,3,500.791,2401.9919,1487.2529,-1,-1,0.97753,16.5449,0.16094,0,1,-1,-1
TV61_SRT3.gazedata,1,2,5,500.2871,2461.1741,953.05,400.1841,436.092,0.98276,16.6692,0.75249,0,0,400.1841,0.29433
TV61_SRT3.gazedata,2,3,5,502.833,2452.814,1486.23,-1,-1,0.41667,215.8059,0.036406,0,1,-1,-1
TV61_SRT3.gazedata,3,4,6,507.7461,2424.092,949.5249,357.6091,424.281,0.80328,74.7781,0.52899,0,1,-1,-1
TV61_SRT3.gazedata,4,2,3,499.9548,2399.468,916.4958,216.5459,399.8789,1,0,0.23626,0,1,-1,-1
TV61_SRT3.gazedata,5,4,3,500.1191,2386.2468,1483.6211,-1,-1,1,0,0.31464,0,1,-1,-1
TV61_SRT3.gazedata,6,2,6,508.988,2383.3032,892.384,333.3882,366.7261,0.92593,33.6528,0.79089,0,0,333.3882,0.21575
TV61_SRT3.gazedata,7,3,6,500.041,2383.47,883.5261,316.6819,366.813,1,0,0.52803,0,1,-1,-1
TV61_SRT3.gazedata,8,4,4,500.136,2383.1621,866.8079,333.3281,349.991,1,0,0.76925,0,0,333.3281,0.21568
TV61_SRT3.gazedata,9,2,4,499.8669,2405.0129,866.6299,316.624,349.99,1,0,0.84607,0,0,316.624,0.19603
TV61_SRT3.gazedata,10,4,5,503.0181,2367.1592,869.49,266.6902,349.8071,1,0,0.65525,0,1,-1,-1
TV61_SRT3.gazedata,11,3,4,500.6841,2246.8081,817.5029,283.4761,300.146,1,0,0.87765,0,0,283.4761,0.15703
TV07_SRT1.gazedata,0,3,4,485.9678,2627.2209,1081.6589,544.491,577.77,0.65079,196.2151,0.96923,0,0,544.491,0.46411
TV07_SRT1.gazedata,1,2,3,500.2341,2416.533,900.239,350.0459,383.3779,1,0,0.96297,0,0,350.0459,0.23535
TV07_SRT1.gazedata,2,2,4,500.019,2449.9951,933.3979,383.3101,416.698,1,0,0.96423,0,0,383.3101,0.27448
TV07_SRT1.gazedata,3,3,5,499.999,2467.2571,983.4011,433.3892,466.7302,1,0,0.9661,0,0,433.3892,0.3334
TV07_SRT1.gazedata,4,4,4,499.8809,2549.4529,1050.0288,500.145,533.4829,1,0,0.96825,0,0,500.145,0.41194
TV07_SRT1.gazedata,5,2,6,483.3479,2467.229,949.9629,416.6172,449.948,1,0,0.96491,0,0,416.6172,0.31367
TV07_SRT1.gazedata,6,4,6,483.2441,2416.7529,899.874,349.9829,383.3079,1,0,0.96297,0,0,349.9829,0.23527
TV07_SRT1.gazedata,7,2,5,499.959,2416.835,899.9561,350.0129,383.332,1,0,0.96298,0,0,350.0129,0.23531
TV07_SRT1.gazedata,8,4,3,499.9749,2416.187,883.4868,333.426,366.8059,1,0,0.96222,0,0,333.426,0.2158
TV07_SRT1.gazedata,9,3,6,499.7332,2416.8989,899.7332,350.063,383.385,1,0,0.96296,0,0,350.063,0.23537
TV07_SRT1.gazedata,10,4,5,500.0759,2383.3911,883.541,350.1221,366.8,1,0,0.98112,0,0,350.1221,0.23544
TV07_SRT1.gazedata,11,3,3,500.103,2399.4512,916.6858,366.5652,399.907,1,0,0.96363,0,0,366.5652,0.25478
TV07_SRT2.gazedata,0,4,3,485.769,2566.2791,1052.4241,499.991,533.3201,1,0,0.96833,0,0,499.991,0.41175
TV07_SRT2.gazedata,1,3,6,500.1221,2483.9128,950.1641,383.3608,433.3679,1,0,0.94737,0,0,383.3608,0.27454
TV07_SRT2.gazedata,2,2,4,499.9502,2349.5891,833.561,283.6072,316.946,1,0,0.96,0,0,283.6072,0.15718
TV07_SRT2.gazedata,3,2,6,499.949,2433.927,900.0171,349.9529,383.396,1,0,0.96284,0,0,349.9529,0.23524
TV07_SRT2.gazedata,4,4,6,500.1638,2366.4348,833.4209,283.251,316.5879,1,0,0.96,0,0,283.251,0.15677
TV07_SRT2.gazedata,5,4,5,505.824,2433.8391,905.739,366.5691,383.2451,0.83636,69.6499,0.98159,0,0,366.5691,0.25479
TV07_SRT2.gazedata,6,3,3,500.0681,2432.802,900.1589,366.7649,383.4348,1,0,0.98148,0,0,366.7649,0.25502
TV07_SRT2.gazedata,7,4,4,500.061,2433.79,900.0361,349.9561,383.3372,1,0,0.96291,0,0,349.9561,0.23524
TV07_SRT2.gazedata,8,3,4,490.0452,2520.218,1002.9771,459.543,477.647,0.31579,105.9109,0.98195,1,1,-1,-1
TV07_SRT2.gazedata,9,3,5,499.916,2383.9451,883.332,333.313,366.6482,1,0,0.96226,0,0,333.313,0.21566
TV07_SRT2.gazedata,10,2,3,499.887,2449.636,966.6199,416.741,450.071,1,0,0.96552,0,0,416.741,0.31381
TV07_SRT2.gazedata,11,2,5,500.0688,2417.114,916.792,366.668,400.0071,1,0,0.96364,0,0,366.668,0.2549
TV07_SRT3.gazedata,0,2,3,493.1592,2480.156,935.8342,408.2949,425.7041,0.25,614.7869,0.9814,1,1,-1,-1
TV07_SRT3.gazedata,1,2,4,500.114,2516.637,1000.1311,450.019,483.3501,1,0,0.96667,0,0,450.019,0.35296
TV07_SRT3.gazedata,2,2,6,499.948,2483.8552,966.6912,416.8462,450.0842,1,0,0.96562,0,0,416.8462,0.31394
TV07_SRT3.gazedata,3,4,3,500.0139,2382.917,883.429,333.4141,366.7471,1,0,0.96227,0,0,333.4141,0.21578
TV07_SRT3.gazedata,4,2,5,500.209,2450.7351,950.3621,383.5042,433.5081,1,0,0.94738,0,0,383.5042,0.27471
TV07_SRT3.gazedata,5,3,3,500.053,2416.3279,900.1189,350.1169,383.3889,1,0,0.96304,0,0,350.1169,0.23543
TV07_SRT3.gazedata,6,4,4,501.26,2433.0371,934.802,383.5361,416.8782,0.94737,15.7678,0.96433,0,0,383.5361,0.27475
TV07_SRT3.gazedata,7,4,6,483.301,2367.1162,849.9141,283.291,333.2781,1,0,0.94119,0,0,283.291,0.15681
TV07_SRT3.gazedata,8,3,5,502.7522,2415.3599,905.178,351.877,385.2258,0.45455,182.498,0.96316,0,0,351.877,0.2375
TV07_SRT3.gazedata,9,4,5,500.0171,2399.5959,899.9231,349.8918,383.2129,1,0,0.96297,0,0,349.8918,0.23517
TV07_SRT3.gazedata,10,3,6,499.9141,2333.1401,849.873,283.27,316.5962,1,0,0.96079,0,0,283.27,0.15679
TV07_SRT3.gazedata,11,3,4,499.9292,2399.605,883.24,333.3259,366.6538,1,0,0.96227,0,0,333.3259,0.21568
TV08_SRT1.gazedata,0,4,5,501.981,2883.71,1497.8569,-1,-1,0.049505,1132.2581,0,0,1,-1,-1
TV08_SRT1.gazedata,1,2,6,500.0601,2431.7029,1499.9951,-1,-1,0.87912,33.344,0,0,1,-1,-1
TV08_SRT1.gazedata,2,3,5,495.3899,2484.605,1480.3909,-1,-1,0.45455,666.54,0,0,1,-1,-1
TV08_SRT1.gazedata,3,2,4,502.0911,8151.6121,1496.2632,-1,-1,0.2,721.2688,0.49318,0,1,-1,-1
