filename,trial number,condition,target,face up,target up,analysis perioid len,last time in center aoi,first time in side aoi,valid gaze c %,longest non-valid combined,% inside center aoi bef disengagement,aoi border violation ,technical error,combination,csaccpindex,all time center
TV51_Face2.gazedata,15,fearful.bmp,4,980.429,2549.8979,1980.3892,-1,-1,0,1980.3892,0,0,1,-1,-1,0
TV53_Face1.gazedata,0,control.bmp,4,983.2229,2982.7751,1349.897,316.6711,333.3301,1,0,0.98766,0,0,316.6711,0.19608,0.84594
TV53_Face1.gazedata,1,neutral.bmp,5,983.3621,2966.6321,1983.3,-1,-1,1,0,1,0,0,1000,1,1
TV53_Face1.gazedata,2,fearful.bmp,4,983.2151,2984.3081,1966.6931,-1,-1,1,0,1,0,0,1000,1,0.91262
TV53_Face1.gazedata,3,happy.bmp,4,983.3042,2983.7219,1983.248,-1,-1,1,0,1,0,0,1000,1,0.77075
TV53_Face1.gazedata,4,neutral.bmp,4,987.4548,2983.2141,1987.4148,-1,-1,0.042017,1887.437,0.0083822,0,1,-1,-1,0.0041606
TV53_Face1.gazedata,5,control.bmp,4,982.79,2999.957,1399.2749,366.4431,383.105,0.73864,281.47,0.98809,0,1,-1,-1,0.92111
TV53_Face1.gazedata,6,happy.bmp,4,985.5798,2983.467,1968.9858,-1,-1,0.94068,49.7302,1,0,0,1000,1,0.90835
TV53_Face1.gazedata,7,happy.bmp,5,983.2219,2984.4768,1300.1699,266.908,283.6238,1,0,0.98714,0,0,266.908,0.13754,0.89564
TV53_Face1.gazedata,8,control.bmp,5,983.251,2983.478,1450.0889,416.884,433.51,1,0,0.98853,0,0,416.884,0.31398,0.66662
TV53_Face1.gazedata,9,fearful.bmp,4,983.3569,2983.8552,1966.8301,-1,-1,1,0,1,0,0,1000,1,0.97916
TV53_Face1.gazedata,10,happy.bmp,5,983.446,2999.896,1983.312,-1,-1,1,0,1,0,0,1000,1,0.75105
TV53_Face1.gazedata,11,fearful.bmp,5,983.312,2966.8518,1316.679,283.3369,300.0488,1,0,0.98731,0,0,283.3369,0.15687,0.9163
TV53_Face1.gazedata,12,neutral.bmp,4,989.144,2989.3999,1655.7371,616.571,633.239,0.81818,169.8301,0.98993,0,0,616.571,0.54891,0.5623
TV53_Face1.gazedata,13,fearful.bmp,5,991.6152,2983.1318,1974.967,-1,-1,0.55085,806.6201,1,0,1,-1,-1,1
TV53_Face1.gazedata,14,control.bmp,5,983.2642,2985.9451,1966.655,-1,-1,0.97458,16.7078,1,0,0,1000,1,0.78712
TV53_Face1.gazedata,15,neutral.bmp,5,983.2258,2751.0339,1966.6338,-1,-1,1,0,1,0,0,1000,1,0.63258
TV53_Face2.gazedata,0,neutral.bmp,4,983.4121,2980.4819,1629.9141,595.6389,613.168,0.49485,605.3691,0.98925,1,1,-1,-1,0.95267
TV53_Face2.gazedata,1,neutral.bmp,5,983.3621,2980.8911,1983.322,-1,-1,0,1983.322,1,0,1,-1,-1,1
TV53_Face2.gazedata,2,control.bmp,5,983.5181,2983.5352,1383.5042,349.9832,366.6501,0.98795,16.707,0.98795,0,0,349.9832,0.23527,0.35418
TV53_Face2.gazedata,3,control.bmp,5,984.3181,2983.668,1984.0972,-1,-1,0.62185,399.73,1,0,1,-1,-1,1
TV53_Face2.gazedata,4,fearful.bmp,5,983.5669,2999.937,1983.3669,-1,-1,0.91597,49.978,1,0,0,1000,1,1
TV53_Face2.gazedata,5,fearful.bmp,4,983.166,2983.2791,1966.6189,-1,-1,0.94915,16.6721,1,0,0,1000,1,0.925
TV53_Face2.gazedata,6,happy.bmp,5,983.2749,2983.8792,1966.6089,-1,-1,0.84746,82.7109,1,0,0,1000,1,0.95404
TV53_Face2.gazedata,7,fearful.bmp,5,983.415,2983.322,1979.895,-1,-1,0.33913,1146.4231,1,0,1,-1,-1,1
TV53_Face2.gazedata,8,control.bmp,4,983.4028,2986.7122,1700.76,667.301,683.9622,1,0,0.83306,0,0,667.301,0.60859,0.3539
TV53_Face2.gazedata,9,control.bmp,4,983.407,2964.7139,1979.9419,-1,-1,0.067797,1863.2949,1,0,1,-1,-1,1
TV53_Face2.gazedata,10,fearful.bmp,4,983.2939,2983.2141,1983.2542,-1,-1,0,1983.2542,0,0,1,-1,-1,0
TV53_Face2.gazedata,11,happy.bmp,4,970.6089,2984.572,1955.4128,-1,-1,0.53846,603.51,1,0,1,-1,-1,1
TV53_Face2.gazedata,12,neutral.bmp,5,986.9958,2967.0391,1553.658,500.0171,516.6711,0.76087,52.2839,0.98928,0,0,500.0171,0.41178,0.90031
TV53_Face2.gazedata,13,neutral.bmp,4,983.4231,2983.304,1982.3601,-1,-1,0.65546,598.925,1,0,1,-1,-1,1
TV53_Face2.gazedata,14,happy.bmp,5,984.4099,2983.2959,1317.813,283.4199,300.071,0.97468,16.6631,0.98736,0,0,283.4199,0.15696,0.8917
TV53_Face2.gazedata,15,happy.bmp,4,983.4551,2872.677,1968.5972,-1,-1,0.016667,1118.0051,0,0,1,-1,-1,0
TV55_Face1.gazedata,0,neutral.bmp,4,983.094,2982.876,1466.719,433.634,450.2991,1,0,0.98864,0,0,433.634,0.33369,0.88761
TV55_Face1.gazedata,1,control.bmp,5,983.4309,2983.6721,1666.552,633.2251,649.844,0.91,99.939,0.99003,0,0,633.2251,0.5685,0.73739
TV55_Face1.gazedata,2,happy.bmp,5,983.313,2977.824,1979.0369,-1,-1,1,0,1,0,0,1000,1,0.88719
TV55_Face1.gazedata,3,fearful.bmp,5,983.302,2999.8892,1983.208,-1,-1,1,0,1,0,0,1000,1,1
TV55_Face1.gazedata,4,fearful.bmp,4,983.2229,2983.322,1966.6389,-1,-1,0.94068,49.8669,1,0,0,1000,1,1
TV55_Face1.gazedata,5,control.bmp,4,983.2461,2982.7661,1349.8672,316.613,333.2861,1,0,0.98765,0,0,316.613,0.19602,0.33335
TV55_Face1.gazedata,6,control.bmp,4,983.24,2991.0591,1816.4871,533.4709,799.9031,0.86239,232.072,0.85333,1,1,-1,-1,0.40488
TV55_Face1.gazedata,7,happy.bmp,4,972.4761,2998.9849,1963.5359,-1,-1,0.37391,1222.1208,1,0,1,-1,-1,1
TV55_Face1.gazedata,8,happy.bmp,5,983.333,2984.0769,1366.6111,333.2769,349.9451,1,0,0.9878,0,0,333.2769,0.21562,0.79154
TV55_Face1.gazedata,9,neutral.bmp,5,983.4551,2983.2012,1366.6692,333.209,349.8782,0.89024,100.009,0.9878,0,0,333.209,0.21554,0.82499
TV55_Face1.gazedata,10,neutral.bmp,4,987.4631,2970.8289,1986.9812,-1,-1,0.13559,1199.4731,1,0,1,-1,-1,1
TV55_Face1.gazedata,11,happy.bmp,4,984.832,2984.7751,1968.3198,-1,-1,0.99153,0,1,0,0,1000,1,0.64159
TV55_Face1.gazedata,12,fearful.bmp,4,990.4619,2980.989,1986.564,-1,-1,0.35043,1021.511,1,0,1,-1,-1,1
TV55_Face1.gazedata,13,fearful.bmp,5,985.448,2983.239,1985.3401,-1,-1,0.96639,49.959,1,0,0,1000,1,1
TV55_Face1.gazedata,14,control.bmp,5,983.51,2994.8938,1766.824,733.325,749.9919,0.93396,49.9761,0.99057,0,0,733.325,0.68626,0.43626
TV55_Face1.gazedata,15,neutral.bmp,5,986.4702,2670.4099,1974.4421,-1,-1,0,1974.4421,0,0,1,-1,-1,0
TV55_Face2.gazedata,0,neutral.bmp,4,983.74,2987.292,1450.3518,416.6699,433.2798,1,0,0.98855,0,0,416.6699,0.31373,0.7296
TV55_Face2.gazedata,1,control.bmp,5,983.469,2983.2991,1400.0571,366.5901,383.2571,1,0,0.9881,0,0,366.5901,0.25481,0.6667
TV55_Face2.gazedata,2,fearful.bmp,5,988.2231,2983.3999,1971.594,-1,-1,0.91379,89.229,1,0,0,1000,1,1
TV55_Face2.gazedata,3,happy.bmp,5,983.509,2987.4758,1968.2051,-1,-1,0.91525,133.3101,1,0,0,1000,1,0.68711
TV55_Face2.gazedata,4,neutral.bmp,4,983.2539,2986.8779,1349.929,316.6809,333.3479,1,0,0.98765,0,0,316.6809,0.1961,0.87937
TV55_Face2.gazedata,5,neutral.bmp,5,983.458,2972.4709,1968.7688,-1,-1,0.76923,215.9529,1,0,1,-1,-1,0.81082
TV55_Face2.gazedata,6,fearful.bmp,5,986.2581,2991.5161,1975.135,-1,-1,0.76724,341.5139,1,0,1,-1,-1,1
TV55_Face2.gazedata,7,control.bmp,5,985.6418,2988.6191,1977.677,-1,-1,0,1977.677,1,0,1,-1,-1,1
TV55_Face2.gazedata,8,happy.bmp,4,983.938,2984.3049,1533.9709,500.03,516.699,1,0,0.98913,0,0,500.03,0.4118,0.37918
TV55_Face2.gazedata,9,fearful.bmp,4,972.0122,2988.8171,1505.615,483.606,500.2729,0.98901,16.666,0.98893,0,0,483.606,0.39248,0.85813
TV55_Face2.gazedata,10,happy.bmp,4,983.3879,2982.9729,1400.104,366.72,383.387,1,0,0.9881,0,0,366.72,0.25496,0.34589
TV55_Face2.gazedata,11,control.bmp,4,991.533,2967.9539,1991.4929,-1,-1,0,1991.4929,0,0,1,-1,-1,0
TV55_Face2.gazedata,12,happy.bmp,5,984.2942,2983.7849,1968.0991,-1,-1,0.31356,1017.1831,0.46622,0,1,-1,-1,0.22932
TV55_Face2.gazedata,13,control.bmp,4,982.698,2975.6431,1460.9141,425.7271,443.9131,0.48193,217.0259,0.68202,1,1,-1,-1,0.24955
TV55_Face2.gazedata,14,fearful.bmp,4,983.156,2982.2168,1966.53,-1,-1,1,0,1,0,0,1000,1,0.77104
TV55_Face2.gazedata,15,neutral.bmp,5,983.3381,2967.802,1383.405,350.0491,366.7261,1,0,0.98794,0,0,350.0491,0.23535,0.65674
TV59_Face1.gazedata,0,neutral.bmp,5,983.1799,2966.511,1383.1189,349.936,366.6069,0.9759,33.3291,0.98795,1,1,-1,-1,0.91211
TV59_Face1.gazedata,1,fearful.bmp,4,983.3481,2983.3049,1983.3181,-1,-1,1,0,1,0,0,1000,1,0.97084
TV59_Face1.gazedata,2,fearful.bmp,5,983.2859,2983.229,1966.658,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face1.gazedata,3,control.bmp,4,983.4189,2983.2009,1416.863,383.4438,400.1079,1,0,0.98824,0,0,383.4438,0.27464,0.77093
TV59_Face1.gazedata,4,happy.bmp,5,983.2849,2983.303,1966.7749,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face1.gazedata,5,happy.bmp,4,983.4131,2999.5398,1316.678,283.272,299.9348,1,0,0.98734,0,0,283.272,0.15679,0.62661
TV59_Face1.gazedata,6,control.bmp,4,983.292,2983.2358,1349.9229,316.6389,333.3049,1,0,0.98765,0,0,316.6389,0.19605,0.84164
TV59_Face1.gazedata,7,happy.bmp,5,983.207,2986.196,1966.637,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face1.gazedata,8,control.bmp,5,983.301,2977.6121,1249.988,216.6838,233.353,1,0,0.98666,0,0,216.6838,0.078452,0.83315
TV59_Face1.gazedata,9,fearful.bmp,5,976.155,2991.698,1959.5291,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face1.gazedata,10,neutral.bmp,5,993.062,2983.719,1976.4141,-1,-1,0.78632,402.3992,1,0,1,-1,-1,1
TV59_Face1.gazedata,11,happy.bmp,4,983.4182,2972.606,1968.228,-1,-1,0.96581,69.6831,1,0,0,1000,1,1
TV59_Face1.gazedata,12,neutral.bmp,4,983.4448,2974.124,1516.3188,483.3811,499.5439,0.93407,83.3381,0.98934,1,1,-1,-1,0.55547
TV59_Face1.gazedata,13,control.bmp,5,983.4351,2964.739,1983.395,-1,-1,0,1983.395,0,0,1,-1,-1,0
TV59_Face1.gazedata,14,neutral.bmp,4,983.311,2988.52,1499.886,466.584,483.2471,1,0,0.98889,0,0,466.584,0.37245,0.71578
TV59_Face1.gazedata,15,fearful.bmp,4,1000.0581,2966.5491,1999.948,-1,-1,1,0,0.88333,0,0,1000,1,0.94166
TV59_Face2.gazedata,0,neutral.bmp,5,983.238,2999.96,1983.188,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face2.gazedata,1,fearful.bmp,4,982.8979,2983.4661,1966.325,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face2.gazedata,2,fearful.bmp,5,983.3398,2985.988,1983.291,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face2.gazedata,3,fearful.bmp,4,983.3792,2984.2009,1966.1072,-1,-1,0.80508,349.2542,1,0,1,-1,-1,1
TV59_Face2.gazedata,4,happy.bmp,4,983.4871,2976.0659,1366.8101,333.2561,349.9231,1,0,0.98781,0,0,333.2561,0.2156,0.94574
TV59_Face2.gazedata,5,neutral.bmp,4,985.1409,2979.884,1971.9219,-1,-1,0.95798,16.666,1,0,0,1000,1,1
TV59_Face2.gazedata,6,control.bmp,4,980.542,2999.5449,1280.5149,249.9958,266.6729,0.375,644.762,0.98698,0,1,-1,-1,0.71772
TV59_Face2.gazedata,7,fearful.bmp,5,983.1089,2983.4141,1966.689,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face2.gazedata,8,control.bmp,5,983.2959,2979.759,1283.252,250.0051,266.6221,1,0,0.98705,0,0,250.0051,0.11765,0.60889
TV59_Face2.gazedata,9,neutral.bmp,4,999.9639,2983.8101,1983.3459,-1,-1,1,0,1,0,0,1000,1,0.96259
TV59_Face2.gazedata,10,control.bmp,5,985.1821,2990.4829,1975.699,-1,-1,0.39024,857.1399,0.5155,0,1,-1,-1,0.25405
TV59_Face2.gazedata,11,happy.bmp,4,984.772,2986.0659,1969.0229,-1,-1,0.83898,300.895,0.88062,0,1,-1,-1,0.9413
TV59_Face2.gazedata,12,happy.bmp,5,983.5178,2983.7261,1983.4968,-1,-1,1,0,1,0,0,1000,1,1
TV59_Face2.gazedata,13,happy.bmp,5,986.626,2992.9968,1973.1409,-1,-1,0.69231,331.6628,1,0,1,-1,-1,1
TV59_Face2.gazedata,14,control.bmp,4,969.3672,2998.1179,1290.0112,269.2419,286.208,0.53247,232.199,0.31455,0,1,-1,-1,0.44875
TV59_Face2.gazedata,15,neutral.bmp,5,981.6169,2958.364,1965.7939,-1,-1,0.8,267.741,1,0,1,-1,-1,1
